('', '2', '3', '5', '7', '89', '461', '235789461', 9)
('', '61', '2', '3', '89', '47', '5', '612389475', 9)
('', '61', '2', '5', '3', '47', '89', '612534789', 9)
('', '61', '2', '5', '3', '89', '47', '612538947', 9)
('', '61', '2', '5', '7', '43', '89', '612574389', 9)
('', '61', '2', '5', '7', '89', '43', '612578943', 9)
('', '61', '2', '5', '43', '7', '89', '612543789', 9)
('', '61', '2', '5', '43', '89', '7', '612543897', 9)
('', '61', '2', '5', '47', '3', '89', '612547389', 9)
('', '61', '2', '5', '47', '89', '3', '612547893', 9)
('', '61', '2', '5', '89', '3', '47', '612589347', 9)
('', '61', '2', '5', '89', '7', '43', '612589743', 9)
('', '61', '2', '5', '89', '43', '7', '612589437', 9)
('', '61', '2', '5', '89', '47', '3', '612589473', 9)
('', '61', '2', '7', '5', '43', '89', '612754389', 9)
('', '61', '2', '7', '5', '89', '43', '612758943', 9)
('', '61', '2', '7', '43', '5', '89', '612743589', 9)
('', '61', '2', '7', '43', '89', '5', '612743895', 9)
('', '61', '2', '7', '89', '5', '43', '612789543', 9)
('', '61', '2', '7', '89', '43', '5', '612789435', 9)
('', '61', '2', '43', '5', '7', '89', '612435789', 9)
('', '61', '2', '43', '5', '89', '7', '612435897', 9)
('', '61', '2', '43', '7', '5', '89', '612437589', 9)
('', '61', '2', '43', '7', '89', '5', '612437895', 9)
('', '61', '2', '43', '89', '5', '7', '612438957', 9)
('', '61', '2', '43', '89', '7', '5', '612438975', 9)
('', '61', '2', '47', '3', '5', '89', '612473589', 9)
('', '61', '2', '47', '3', '89', '5', '612473895', 9)
('', '61', '2', '47', '5', '3', '89', '612475389', 9)
('', '61', '2', '47', '5', '89', '3', '612475893', 9)
('', '61', '2', '47', '89', '3', '5', '612478935', 9)
('', '61', '2', '47', '89', '5', '3', '612478953', 9)
('', '61', '2', '89', '3', '5', '47', '612893547', 9)
('', '61', '2', '89', '3', '47', '5', '612893475', 9)
('', '61', '2', '89', '5', '3', '47', '612895347', 9)
('', '61', '2', '89', '5', '7', '43', '612895743', 9)
('', '61', '2', '89', '5', '43', '7', '612895437', 9)
('', '61', '2', '89', '5', '47', '3', '612895473', 9)
('', '61', '2', '89', '7', '5', '43', '612897543', 9)
('', '61', '2', '89', '7', '43', '5', '612897435', 9)
('', '61', '2', '89', '43', '5', '7', '612894357', 9)
('', '61', '2', '89', '43', '7', '5', '612894375', 9)
('', '61', '2', '89', '47', '3', '5', '612894735', 9)
('', '61', '2', '89', '47', '5', '3', '612894753', 9)
('', '61', '3', '2', '5', '47', '89', '613254789', 9)
('', '61', '3', '2', '5', '89', '47', '613258947', 9)
('', '61', '3', '2', '47', '5', '89', '613247589', 9)
('', '61', '3', '2', '47', '89', '5', '613247895', 9)
('', '61', '3', '2', '89', '5', '47', '613289547', 9)
('', '61', '3', '2', '89', '47', '5', '613289475', 9)
('', '61', '3', '5', '2', '47', '89', '613524789', 9)
('', '61', '3', '5', '2', '89', '47', '613528947', 9)
('', '61', '3', '5', '47', '2', '89', '613547289', 9)
('', '61', '3', '5', '47', '89', '2', '613547892', 9)
('', '61', '3', '5', '89', '2', '47', '613589247', 9)
('', '61', '3', '5', '89', '47', '2', '613589472', 9)
('', '61', '3', '47', '2', '5', '89', '613472589', 9)
('', '61', '3', '47', '2', '89', '5', '613472895', 9)
('', '61', '3', '47', '5', '2', '89', '613475289', 9)
('', '61', '3', '47', '5', '89', '2', '613475892', 9)
('', '61', '3', '47', '89', '2', '5', '613478925', 9)
('', '61', '3', '47', '89', '5', '2', '613478952', 9)
('', '61', '3', '89', '2', '5', '47', '613892547', 9)
('', '61', '3', '89', '2', '47', '5', '613892475', 9)
('', '61', '3', '89', '5', '2', '47', '613895247', 9)
('', '61', '3', '89', '5', '47', '2', '613895472', 9)
('', '61', '3', '89', '47', '2', '5', '613894725', 9)
('', '61', '3', '89', '47', '5', '2', '613894752', 9)
('', '61', '5', '2', '3', '47', '89', '615234789', 9)
('', '61', '5', '2', '3', '89', '47', '615238947', 9)
('', '61', '5', '2', '7', '43', '89', '615274389', 9)
('', '61', '5', '2', '7', '89', '43', '615278943', 9)
('', '61', '5', '2', '43', '7', '89', '615243789', 9)
('', '61', '5', '2', '43', '89', '7', '615243897', 9)
('', '61', '5', '2', '47', '3', '89', '615247389', 9)
('', '61', '5', '2', '47', '89', '3', '615247893', 9)
('', '61', '5', '2', '89', '3', '47', '615289347', 9)
('', '61', '5', '2', '89', '7', '43', '615289743', 9)
('', '61', '5', '2', '89', '43', '7', '615289437', 9)
('', '61', '5', '2', '89', '47', '3', '615289473', 9)
('', '61', '5', '3', '2', '47', '89', '615324789', 9)
('', '61', '5', '3', '2', '89', '47', '615328947', 9)
('', '61', '5', '3', '47', '2', '89', '615347289', 9)
('', '61', '5', '3', '47', '89', '2', '615347892', 9)
('', '61', '5', '3', '89', '2', '47', '615389247', 9)
('', '61', '5', '3', '89', '47', '2', '615389472', 9)
('', '61', '5', '7', '2', '43', '89', '615724389', 9)
('', '61', '5', '7', '2', '89', '43', '615728943', 9)
('', '61', '5', '7', '43', '2', '89', '615743289', 9)
('', '61', '5', '7', '43', '89', '2', '615743892', 9)
('', '61', '5', '7', '89', '2', '43', '615789243', 9)
('', '61', '5', '7', '89', '43', '2', '615789432', 9)
('', '61', '5', '43', '2', '7', '89', '615432789', 9)
('', '61', '5', '43', '2', '89', '7', '615432897', 9)
('', '61', '5', '43', '7', '2', '89', '615437289', 9)
('', '61', '5', '43', '7', '89', '2', '615437892', 9)
('', '61', '5', '43', '89', '2', '7', '615438927', 9)
('', '61', '5', '43', '89', '7', '2', '615438972', 9)
('', '61', '5', '47', '2', '3', '89', '615472389', 9)
('', '61', '5', '47', '2', '89', '3', '615472893', 9)
('', '61', '5', '47', '3', '2', '89', '615473289', 9)
('', '61', '5', '47', '3', '89', '2', '615473892', 9)
('', '61', '5', '47', '89', '2', '3', '615478923', 9)
('', '61', '5', '47', '89', '3', '2', '615478932', 9)
('', '61', '5', '89', '2', '3', '47', '615892347', 9)
('', '61', '5', '89', '2', '7', '43', '615892743', 9)
('', '61', '5', '89', '2', '43', '7', '615892437', 9)
('', '61', '5', '89', '2', '47', '3', '615892473', 9)
('', '61', '5', '89', '3', '2', '47', '615893247', 9)
('', '61', '5', '89', '3', '47', '2', '615893472', 9)
('', '61', '5', '89', '7', '2', '43', '615897243', 9)
('', '61', '5', '89', '7', '43', '2', '615897432', 9)
('', '61', '5', '89', '43', '2', '7', '615894327', 9)
('', '61', '5', '89', '43', '7', '2', '615894372', 9)
('', '61', '5', '89', '47', '2', '3', '615894723', 9)
('', '61', '5', '89', '47', '3', '2', '615894732', 9)
('', '61', '7', '2', '5', '43', '89', '617254389', 9)
('', '61', '7', '2', '5', '89', '43', '617258943', 9)
('', '61', '7', '2', '43', '5', '89', '617243589', 9)
('', '61', '7', '2', '43', '89', '5', '617243895', 9)
('', '61', '7', '2', '89', '5', '43', '617289543', 9)
('', '61', '7', '2', '89', '43', '5', '617289435', 9)
('', '61', '7', '5', '2', '43', '89', '617524389', 9)
('', '61', '7', '5', '2', '89', '43', '617528943', 9)
('', '61', '7', '5', '43', '2', '89', '617543289', 9)
('', '61', '7', '5', '43', '89', '2', '617543892', 9)
('', '61', '7', '5', '89', '2', '43', '617589243', 9)
('', '61', '7', '5', '89', '43', '2', '617589432', 9)
('', '61', '7', '43', '2', '5', '89', '617432589', 9)
('', '61', '7', '43', '2', '89', '5', '617432895', 9)
('', '61', '7', '43', '5', '2', '89', '617435289', 9)
('', '61', '7', '43', '5', '89', '2', '617435892', 9)
('', '61', '7', '43', '89', '2', '5', '617438925', 9)
('', '61', '7', '43', '89', '5', '2', '617438952', 9)
('', '61', '7', '89', '2', '5', '43', '617892543', 9)
('', '61', '7', '89', '2', '43', '5', '617892435', 9)
('', '61', '7', '89', '5', '2', '43', '617895243', 9)
('', '61', '7', '89', '5', '43', '2', '617895432', 9)
('', '61', '7', '89', '43', '2', '5', '617894325', 9)
('', '61', '7', '89', '43', '5', '2', '617894352', 9)
('', '61', '43', '2', '5', '7', '89', '614325789', 9)
('', '61', '43', '2', '5', '89', '7', '614325897', 9)
('', '61', '43', '2', '7', '5', '89', '614327589', 9)
('', '61', '43', '2', '7', '89', '5', '614327895', 9)
('', '61', '43', '2', '89', '5', '7', '614328957', 9)
('', '61', '43', '2', '89', '7', '5', '614328975', 9)
('', '61', '43', '5', '2', '7', '89', '614352789', 9)
('', '61', '43', '5', '2', '89', '7', '614352897', 9)
('', '61', '43', '5', '7', '2', '89', '614357289', 9)
('', '61', '43', '5', '7', '89', '2', '614357892', 9)
('', '61', '43', '5', '89', '2', '7', '614358927', 9)
('', '61', '43', '5', '89', '7', '2', '614358972', 9)
('', '61', '43', '7', '2', '5', '89', '614372589', 9)
('', '61', '43', '7', '2', '89', '5', '614372895', 9)
('', '61', '43', '7', '5', '2', '89', '614375289', 9)
('', '61', '43', '7', '5', '89', '2', '614375892', 9)
('', '61', '43', '7', '89', '2', '5', '614378925', 9)
('', '61', '43', '7', '89', '5', '2', '614378952', 9)
('', '61', '43', '89', '2', '5', '7', '614389257', 9)
('', '61', '43', '89', '2', '7', '5', '614389275', 9)
('', '61', '43', '89', '5', '2', '7', '614389527', 9)
('', '61', '43', '89', '5', '7', '2', '614389572', 9)
('', '61', '43', '89', '7', '2', '5', '614389725', 9)
('', '61', '43', '89', '7', '5', '2', '614389752', 9)
('', '61', '47', '2', '3', '5', '89', '614723589', 9)
('', '61', '47', '2', '3', '89', '5', '614723895', 9)
('', '61', '47', '2', '5', '3', '89', '614725389', 9)
('', '61', '47', '2', '5', '89', '3', '614725893', 9)
('', '61', '47', '2', '89', '3', '5', '614728935', 9)
('', '61', '47', '2', '89', '5', '3', '614728953', 9)
('', '61', '47', '3', '2', '5', '89', '614732589', 9)
('', '61', '47', '3', '2', '89', '5', '614732895', 9)
('', '61', '47', '3', '5', '2', '89', '614735289', 9)
('', '61', '47', '3', '5', '89', '2', '614735892', 9)
('', '61', '47', '3', '89', '2', '5', '614738925', 9)
('', '61', '47', '3', '89', '5', '2', '614738952', 9)
('', '61', '47', '5', '2', '3', '89', '614752389', 9)
('', '61', '47', '5', '2', '89', '3', '614752893', 9)
('', '61', '47', '5', '3', '2', '89', '614753289', 9)
('', '61', '47', '5', '3', '89', '2', '614753892', 9)
